№ Образца,Адсорбент,"Tрег, ᵒС","W0, см3/г","E0, кДж/моль","х0, нм","а0, ммоль/г","E, кДж/моль","SБЭТ, м2/г","Ws, см3/г","Sme, м2/г","Wme, см3/г",Металл,Лиганд,Растворитель,"m (соли), г","m(кис-ты), г","Т.син., °С","Т суш., °С","Vсин. (р-ля), мл",Mix_solv_ratio,carboxyl_groups (ligand),aromatic_rings (ligand),amino_groups (ligand),carbon_atoms (ligand),oxygen_atoms (ligand),nitrogen_atoms (ligand),molecular_weight (ligand),logP (ligand),TPSA (ligand),h_bond_acceptors (ligand),h_bond_donors (ligand),Молярка_соли,Молярка_кислоты,n_соли,n_кислоты,n_ratio,Vsyn_m,Total molecular weight (metal),Average ionic radius (metal),Average electronegativity (metal),Solvent_MolWt,Solvent_LogP,Solvent_NumHDonors,Solvent_NumHAcceptors,Adsorption_Potential,Capacity_Density,SurfaceArea_MicroVol_Ratio,Adsorption_Energy_Ratio,S_BET_E,x0_W0,K_equilibrium,Delta_G,B_micropore
285,MOF-285(Al-BTC),130,0.5578473599999999,15.30606060606061,0.7840031676895663,16.08,5.051,1639.502,1.91984736,561.989,1.362,Al,BTC,ДМФА,1.0705,0.4931,130,120,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028546666666666,0.0023821256038647,1.198368996020316,26.1560018438524,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,9.69714901536,0.0098078562880619,2938.979575095633,0.3299999999784398,8281.124602,0.4373540973272618,7.672663532967225,-5.051000000323072,1.4369881250759915e-05
285,MOF-285Al-BTC,300,0.273095424,16.17575757575758,0.7418508804795804,7.872,5.338,798.428,0.273095424,0.0,0.0,Al,BTC,ДМФА,1.0705,0.4931,130,120,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028546666666666,0.0023821256038647,1.198368996020316,26.1560018438524,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,1.4577833733119998,0.0098593736692477,2923.622759334032,0.329999999979599,4262.008664,0.2025960807493443,8.614482161543233,-5.33800000028775,1.286621419989337e-05
286,MOF-286(Al-BTC-iso),120,0.101925096,15.03030303030303,0.7983870967741936,2.938,4.96,271.966,0.360925096,87.209,0.259,Al,BTC,ДМФА,0.4087,0.4207,120,120,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0010898666666666,0.0020323671497584,0.5362545495491045,68.50990930141936,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,1.79018847616,0.0108028209408131,2668.2927758214446,0.3299999999780443,1348.95136,0.0813756814838709,7.396099690433882,-4.960000000335152,1.490200014503187e-05
288,MOF-288(Al-BTC),120,0.533979264,14.46363636363636,0.8296668761785042,15.392,4.773,1407.559,1.344979264,400.299,0.811,Al,BTC,ДМФА,1.0717,0.494,120,120,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028578666666666,0.0023864734299516,1.1975266237084798,26.126714541264608,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,6.419586027072,0.010935243211822,2635.980631195483,0.3299999999771842,6718.279106999999,0.4430249079069768,6.858670681706746,-4.773000000361414,1.6092556683443423e-05
291,MOF-291,110,0.303797844,31.33333333333333,0.3829787234042553,8.757,10.34,728.96,0.330797844,12.909,0.027,Cu,BTC,ДМФА,4.0088,2.0032,110,110,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165652892561983,0.0096772946859903,1.711768431358323,9.978048291264706,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.42044970696,0.0120130048287807,2399.490358465183,0.3299999999894681,7537.446400000001,0.1163481104680851,64.802300450781,-10.340000000038252,3.428994896610906e-06
292,MOF-292(Cu),110,0.291551568,32.93030303030303,0.3644059998159566,8.404,10.867,691.771,0.331551568,16.922,0.04,Cu,BTC,ДМФА,4.0051,2.008,110,110,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.01655,0.0097004830917874,1.7061004217316795,9.987266233056038,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.602970889456,0.0121485289206801,2372.7226108668274,0.3299999999899789,7517.475457,0.1062431406349498,80.15340313293987,-10.867000000030927,3.104477968539314e-06
295,MOF-295(Al)^^,130,0.3139626,16.54545454545454,0.7252747252747254,9.05,5.46,902.0,0.9339626,353.0,0.6200000000000001,Al,BTC,ДМФА,1.0706,0.4939,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028549333333333,0.0023859903381642,1.1965396888363726,26.153558727672745,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,5.099435796,0.0100332594234922,2872.95364838693,0.3299999999800551,4924.92,0.2277091384615384,9.049067767110952,-5.46000000027393,1.229766422359181e-05
295,MOF-295(Al),160,0.314031984,16.55757575757576,0.7247437774524158,9.052,5.464,901.817,0.934031984,353.1,0.62,Al,BTC,ДМФА,1.0706,0.4939,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028549333333333,0.0023859903381642,1.1965396888363726,26.153558727672745,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,5.103550760576001,0.0100375131539879,2871.736138597474,0.3299999999800695,4927.528088,0.2275927263250366,9.063681778771196,-5.464000000273489,1.2279665449239885e-05
296,MOF-296(Zn),130,0.15680784,29.18181818181818,0.411214953271028,4.52,9.63,373.0,0.17680784,9.0,0.0199999999999999,Zn,BDC,ДМФА,0.8917,0.4982,130,130,24.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,297,164,0.0030023569023569,0.0030378048780487,0.9883307304301332,26.91488165648213,65.409,0.88,1.65,73.095,-0.2956000000000001,0.0,1.0,1.7026594992,0.0121179624664554,2378.7075800629127,0.3299999999886916,3591.99,0.0644817285981308,48.66277642192278,-9.63000000005094,3.953259670833161e-06
298,MOF-298(Cu)_200^^,110,0.36010296,39.87878787878788,0.3009118541033435,10.38,13.16,889.0,0.56010296,72.0,0.2,Cu,BTC,ДМФА,4.0028,2.0014,110,120,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165404958677685,0.0096685990338164,1.7107436247147845,9.993004894075897,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,7.370954953600001,0.011676040494925,2468.738378410612,0.3299999999917249,11699.24,0.1083592493617021,202.1438527525808,-13.160000000012264,2.1168795024996783e-06
298,MOF-298-160(Cu),160,0.4527306,38.93939393939394,0.3081712062256809,13.05,12.85,1076.0,0.4827306,14.0,0.03,Cu,BTC,ДМФА,4.0028,2.0014,110,120,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165404958677685,0.0096685990338164,1.7107436247147845,9.993004894075897,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,6.20308821,0.0121282527880928,2376.689354824504,0.3299999999915253,13826.6,0.1395185350972762,178.38070112835695,-12.850000000013896,2.220248886542457e-06
298,MOF-298-180(Cu),180,0.5221146,37.24242424242424,0.3222131814483321,15.05,12.29,1269.0,0.5721146,19.0,0.05,Cu,BTC,ДМФА,4.0028,2.0014,110,120,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165404958677685,0.0096685990338164,1.7107436247147845,9.993004894075897,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,7.031288434,0.0118597320724886,2430.500885379377,0.3299999999911391,15596.009999999998,0.1682322063466233,142.30974883996186,-12.290000000017418,2.4271921032870816e-06
298,MOF-298,200,0.360033576,39.89393939393939,0.3007975693125712,10.378,13.165,889.337,0.559033576,71.531,0.199,Cu,BTC,ДМФА,4.0028,2.0014,110,120,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165404958677685,0.0096685990338164,1.7107436247147845,9.993004894075897,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,7.35967702804,0.0116693671802571,2470.150166021876,0.3299999999917281,11708.121604999998,0.1082972245317128,202.55200650010408,-13.165000000012238,2.1152718477237803e-06
298,MOF-298(120)-200,120,0.55819428,39.18181818181818,0.3062645011600929,16.09,12.93,1364.0,0.6081942800000001,19.0,0.05,Cu,BTC,ДМФА,4.0028,2.0014,110,120,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165404958677685,0.0096685990338164,1.7107436247147845,9.993004894075897,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,7.863952040400001,0.0117961876832758,2443.5936490721588,0.3299999999915777,17636.52,0.1709550927146172,184.2315644673045,-12.930000000013454,2.1928598023392497e-06
299,MOF-299-305^^(Zr-BDC),110,0.44787372,18.81818181818182,0.6376811594202899,12.91,6.21,1038.0,0.82787372,94.4,0.3800000000000001,Zr,BDC,ДМФА,0.7699999999999999,0.4859599999999999,110,160,182.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,233,164,0.0033047210300429,0.0029631707317073,1.1152647666960591,236.36363605667063,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,5.1410958012000005,0.0124373795760959,2317.617558990473,0.3299999999824637,6445.98,0.2856006330434782,12.246316152467845,-6.210000000202413,9.50658894588609e-06
299,MOF-299-305(Zr-BDC),160,0.44804718,18.81818181818182,0.6376811594202899,12.915,6.21,1038.038,0.82504718,94.485,0.377,Zr,BDC,ДМФА,0.7699999999999999,0.4859599999999999,110,160,182.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,233,164,0.0033047210300429,0.0029631707317073,1.1152647666960591,236.36363605667063,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,5.1235429878,0.0124417410537837,2316.805113432909,0.3299999999824637,6446.21598,0.2857112452173913,12.246316152467845,-6.210000000202413,9.50658894588609e-06
306,MOF-306(Al),140,0.54535824,15.60606060606061,0.7689320388349515,15.72,5.15,1590.0,1.23535824,486.0,0.6900000000000001,Al,BTC,ДМФА,1.0707,0.4937,140,110,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028552,0.0023850241545893,1.1971362207672722,26.151116067851763,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,6.362094936000001,0.0098867924528239,2915.514757940552,0.3299999999788542,8188.500000000001,0.4193434233786408,7.985298740847609,-5.150000000310422,1.3822718324743951e-05
307,MOF-307(Zn),140,0.1630524,37.96969696969697,0.3160415003990423,4.7,12.53,404.0,0.179,0.717,0.016,Zn,BDC,ДМФА,0.8918,0.4986,140,110,24.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,297,164,0.0030026936026936,0.003040243902439,0.9876485937973956,26.911863616380508,65.409,0.88,1.65,73.095,-0.2956000000000001,0.0,1.0,2.24287,0.0116336633663078,2477.7310700257644,0.3299999999913088,5062.12,0.0515313251396647,156.77729705146106,-12.530000000015807,2.335101561635031e-06
314,MOF-314(Zn),150,0.15680784,29.18181818181818,0.411214953271028,4.52,9.63,373.0,0.17680784,9.0,0.0199999999999999,Zn,BDC,ДМФА,0.8914,0.4985,150,150,24.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,297,164,0.0030013468013468,0.0030396341463414,0.9874036378870186,26.92393983966352,65.409,0.88,1.65,73.095,-0.2956000000000001,0.0,1.0,1.7026594992,0.0121179624664554,2378.7075800629127,0.3299999999886916,3591.99,0.0644817285981308,48.66277642192278,-9.63000000005094,3.953259670833161e-06
318,MOF-318-319(Al),130,0.4544652,16.39393939393939,0.7319778188539741,13.1,5.41,1297.0,0.8144652,222.0,0.36,Al,BTC,ДМФА,1.0804,0.4915,130,150,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028810666666666,0.0023743961352657,1.21338870565318,25.916327262202586,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,4.406256732,0.0101002313029991,2853.9038789902856,0.3299999999798707,7016.77,0.3326584458410351,8.86836852988589,-5.410000000279513,1.2526028227593469e-05
319,MOF-318-319(Al),130,0.4544652,16.39393939393939,0.7319778188539741,13.1,5.41,1297.0,0.8144652,222.0,0.36,Al,BTC,ДМФА,1.0805,0.4916,130,150,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028813333333333,0.0023748792270531,1.2132541677306496,25.913928712712696,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,4.406256732,0.0101002313029991,2853.9038789902856,0.3299999999798707,7016.77,0.3326584458410351,8.86836852988589,-5.410000000279513,1.2526028227593469e-05
331,MOF-331-160(Cu),160,0.37363284,36.81818181818182,0.3259259259259259,10.77,12.15,892.0,0.4136328399999999,18.0,0.0399999999999998,Cu,BTC,ДМФА,4.0056,2.0052,120,160,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165520661157024,0.0096869565217391,1.708696056378581,9.986019570105348,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.025639005999999,0.0120739910313765,2387.370439955517,0.3299999999910371,10837.8,0.1217766293333333,134.49506481953725,-12.150000000018432,2.483449655493597e-06
331,MOF-331-180(Cu),180,0.47077044,35.45454545454545,0.3384615384615385,13.57,11.7,1114.0,0.50077044,17.0,0.03,Cu,BTC,ДМФА,4.0056,2.0052,120,160,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165520661157024,0.0096869565217391,1.708696056378581,9.986019570105348,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.859014148,0.01218132854577,2366.333786024599,0.3299999999906923,13033.8,0.1593376873846154,112.16706927823886,-11.7000000000221,2.6781579864716287e-06
331,MOF-331-200(Cu),200,0.43677228,37.54545454545455,0.3196125907990315,12.59,12.39,1068.0,0.54677228,40.0,0.11,Cu,BTC,ДМФА,4.0056,2.0052,120,160,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165520661157024,0.0096869565217391,1.708696056378581,9.986019570105348,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,6.7745085492,0.0117883895130975,2445.210116252776,0.3299999999912107,13232.52,0.13959792,148.1681536300135,-12.390000000016732,2.38817035769887e-06
331,MOF-331-230(Cu),230,0.48360648,46.03030303030302,0.2606978275181041,13.94,15.19,1199.0,0.6236064800000001,43.0,0.1400000000000001,Cu,BTC,ДМФА,4.0056,2.0052,120,160,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165520661157024,0.0096869565217391,1.708696056378581,9.986019570105348,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,9.4725824312,0.0116263552960703,2479.28852715272,0.3299999999928309,18212.81,0.1260751587096774,458.4805760723169,-15.190000000005409,1.5888846468676363e-06
332,MOF-332-160(Cu),160,0.40901868,37.87878787878788,0.3168,11.79,12.5,967.0,0.43901868,17.0,0.0299999999999999,Cu,BTC,ДМФА,4.0053,2.0066,120,160,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165508264462809,0.0096937198067632,1.7073760196119452,9.98676753052536,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.4877335,0.0121923474663782,2364.1951943021395,0.329999999991288,12087.5,0.129577117824,154.89132952109634,-12.500000000016003,2.346323499315873e-06
332,MOF-332-180(Cu),180,0.45932208,37.99999999999999,0.3157894736842106,13.24,12.54,1117.0,0.51932208,26.0,0.06,Cu,BTC,ДМФА,4.0053,2.0066,120,160,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165508264462809,0.0096937198067632,1.7073760196119452,9.98676753052536,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,6.5122988832,0.0118531781557637,2431.8447690739254,0.3299999999913158,14007.179999999998,0.1450490778947369,157.41104219474195,-12.540000000015748,2.331378801666281e-06
332,MOF-332-200(Cu),200,0.36530676,41.12121212121212,0.2918201915991157,10.53,13.57,902.0,0.5053067600000001,54.0,0.1400000000000001,Cu,BTC,ДМФА,4.0053,2.0066,120,160,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165508264462809,0.0096937198067632,1.7073760196119452,9.98676753052536,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,6.857012733200001,0.0116740576496544,2469.157695113121,0.329999999991975,12240.14,0.1066038886956521,238.5027703494871,-13.570000000010394,1.99089438137092e-06
332,MOF-332-230Reg(Cu),230,0.29418816,38.31515151515151,0.3131920278392914,8.48,12.644,721.098,0.52,63.0,0.23,Cu,BTC,ДМФА,4.0053,2.0066,120,160,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165508264462809,0.0096937198067632,1.7073760196119452,9.98676753052536,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,6.57488,0.0117598440156375,2451.1455442287493,0.3299999999913873,9117.563112,0.0921373863967099,164.15579542891766,-12.6440000000151,2.293184205820544e-06
334,MOF-334-200(Cu),200,0.42601776,37.78787878787879,0.3175621491579791,12.28,12.47,1034.0,0.47601776,17.0,0.0499999999999999,Cu,BTC,ДМФА,4.0046,2.0056,120,160,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165479338842975,0.0096888888888888,1.707928779671086,9.98851320731446,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.9359414672,0.011876208897474,2427.1288539071024,0.329999999991267,12893.98,0.1352871154450681,153.02804941800906,-12.4700000000162,2.357626526715312e-06
337,MOF-337-200(Cu),200,0.62827212,19.60606060606061,0.6120556414219475,18.11,6.47,1447.0,0.67827212,42.0,0.05,Cu,BTC,ДМФА,4.005,2.0065,110,160,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165495867768595,0.0096932367149758,1.7073332217253632,9.987515602999371,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,4.3884206164,0.012515549412569,2303.1421443575405,0.3299999999831684,9362.09,0.3845374953941267,13.600598837715005,-6.4700000001822575,8.757887354740355e-06
337,MOF-337-210(Cu),210,0.0704247599999999,21.51515151515151,0.5577464788732395,2.03,7.1,166.0,0.23042476,42.0,0.16,Cu,BTC,ДМФА,4.005,2.0065,110,160,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165495867768595,0.0096932367149758,1.7073332217253632,9.987515602999371,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,1.636015796,0.0122289156625769,2357.1255002200182,0.329999999984662,1178.6,0.0392791619154929,17.536196251014275,-7.100000000141354,7.272625407023619e-06
337,MOF-337(CuBTC)-145,145,0.337518468,37.58181818181818,0.3193033381712627,9.729,12.402,817.354,0.4315184679999999,62.908,0.0939999999999998,Cu,BTC,ДМФА,4.005,2.0065,110,160,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165495867768595,0.0096932367149758,1.7073332217253632,9.987515602999371,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.351692040135998,0.0119030432346181,2421.657109377324,0.3299999999912192,10136.824308,0.1077707735268505,148.8871768544618,-12.402000000016647,2.3835510737554774e-06
343,MOF-343(Cu),200,0.66053568,22.33333333333333,0.5373134328358209,19.04,7.37,1530.0,0.69053568,24.0,0.03,Cu,BTC,ДМФА,4.0097,1.9998,110,110,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165690082644628,0.0096608695652173,1.7150636842312328,9.975808661501906,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.0892479616,0.0124444444444363,2316.3018198860937,0.3299999999852239,11276.1,0.3549146937313432,19.554196839343067,-7.370000000126766,6.749520807852885e-06
343,MOF-343-130(Cu),130,0.47840268,36.45454545454545,0.3291770573566085,13.79,12.03,1145.0,0.52840268,23.0,0.0499999999999999,Cu,BTC,ДМФА,4.0097,1.9998,110,110,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165690082644628,0.0096608695652173,1.7150636842312328,9.975808661501906,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,6.3566842404,0.0120436681222602,2393.38123608885,0.3299999999909476,13774.35,0.1574791864339152,128.1392236229846,-12.030000000019344,2.5332418936594715e-06
351,MOF-351(Zr)^^,130,0.57172416,16.39393939393939,0.7319778188539741,16.48,5.41,1333.0,1.23172416,148.0,0.6599999999999999,Zr,BDC,ДМФА,0.6839,1.063,130,160,64.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,233,164,0.0029351931330472,0.0064817073170731,0.4528425207465372,93.58093274809048,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,6.6636277056,0.0123630907726839,2331.543934873167,0.3299999999798707,7211.53,0.4184894036229205,8.86836852988589,-5.410000000279513,1.2526028227593469e-05
351,MOF-351-180(Zr)^^,180,0.46972968,17.33333333333333,0.6923076923076924,13.54,5.72,1089.0,0.89972968,124.0,0.43,Zr,BDC,ДМФА,0.6839,1.063,130,160,64.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,233,164,0.0029351931330472,0.0064817073170731,0.4528425207465372,93.58093274809048,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,5.1464537696,0.0124334251606864,2318.3546708857,0.3299999999809616,6229.08,0.3251974707692308,10.049776522466493,-5.720000000246654,1.1205103145876198e-05
351,MOF-351(ZrBDC),160,0.57189762,16.39696969696969,0.7318425429680282,16.485,5.411,1333.118,1.22689762,147.803,0.6549999999999999,Zr,BDC,ДМФА,0.6839,1.063,130,160,64.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,233,164,0.0029351931330472,0.0064817073170731,0.4528425207465372,93.58093274809048,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,6.638743021819999,0.0123657470681422,2331.0430941624777,0.3299999999798744,7213.501497999999,0.418539008538163,8.871946910252477,-5.411000000279398,1.2521398816849446e-05
352,MOF-352+353(Al),160,0.300363336,17.66666666666666,0.679245283018868,8.658,5.83,759.022,0.5873633359999999,184.895,0.2869999999999999,Al,BTC,ДМФА,1.0706,0.4932,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028549333333333,0.0023826086956521,1.1982379399123002,26.153558727672745,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,3.42432824888,0.0114067839930708,2527.012809156532,0.3299999999813208,4425.098260000001,0.2040203791698113,10.50578824678977,-5.830000000235948,1.0786258065663734e-05
352,MOF-352+353^^,130,0.3000858,17.66666666666666,0.679245283018868,8.65,5.83,759.0,0.5900858,184.0,0.29,Al,BTC,ДМФА,1.0706,0.4932,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028549333333333,0.0023826086956521,1.1982379399123002,26.153558727672745,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,3.440200214,0.0113965744400376,2529.2766184561992,0.3299999999813208,4424.97,0.2038318641509434,10.50578824678977,-5.830000000235948,1.0786258065663734e-05
354,MOF-354(Al)^^,130,0.2966166,17.18181818181818,0.6984126984126985,8.55,5.67,748.0,0.5466166,215.0,0.25,Al,BTC,ДМФА,1.0706,0.493,130,160,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028549333333333,0.0023816425120772,1.19872404029234,26.153558727672745,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,3.099316122,0.0114304812834071,2521.7738908686365,0.3299999999807936,4241.16,0.2071608,9.849094308714896,-5.67000000025168,1.140359535685621e-05
354,MOF-354(Al),160,0.296477832,17.1939393939394,0.6979203383856185,8.546,5.674,748.079,0.550477832,214.661,0.254,Al,BTC,ДМФА,1.0706,0.493,130,160,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028549333333333,0.0023816425120772,1.19872404029234,26.153558727672745,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,3.123411218768,0.0114239271520635,2523.220682066979,0.3299999999808071,4244.600246,0.2069179088332745,9.865000342659464,-5.674000000251275,1.1387522638124698e-05
355,MOF-355(160C)(Zr)^^,160,0.46452588,18.12121212121212,0.6622073578595318,13.39,5.98,1112.0,1.08452588,247.0,0.6199999999999999,Zr,BDC,ДМФА,1.3788,2.1398,130,110,128.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,233,164,0.0059175965665236,0.0130475609756097,0.4535404068273878,92.83434864169251,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,6.4854647624,0.0120413669064639,2393.8386330728467,0.3299999999817893,6649.76,0.3076124556521739,11.161150601457352,-5.980000000222094,1.0251928020045672e-05
355,MOF-355(Zr)^^,130,0.51933924,16.27272727272727,0.7374301675977654,14.97,5.37,1501.0,2.09933924,770.0,1.58,Zr,BDC,ДМФА,1.3788,2.1398,130,110,128.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,233,164,0.0059175965665236,0.0130475609756097,0.4535404068273878,92.83434864169251,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,11.2734517188,0.0099733510992605,2890.211024897308,0.3299999999797207,8060.37,0.3829764227932961,8.726410632474419,-5.37000000028406,1.2713330724454687e-05
358,MOF-358(Al)^^,130,0.46244436,15.63636363636364,0.7674418604651163,13.33,5.16,1257.0,0.93244436,318.0,0.47,Al,BTC,ДМФА,1.0746,0.4933,130,160,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028656,0.0023830917874396,1.2024710137614032,26.056206936482216,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,4.8114128976,0.0106046141606916,2718.1648345367107,0.3299999999788953,6486.12,0.35489916,8.017577931711568,-5.160000000309173,1.3769193812271716e-05
358,MOF-358(AlBTC),160,0.4624096680000001,15.64545454545454,0.7669959325973271,13.329,5.163,1257.462,0.924409668,318.414,0.4619999999999999,Al,BTC,ДМФА,1.0746,0.4933,130,160,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028656,0.0023830917874396,1.2024710137614032,26.056206936482216,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,4.772727115884,0.010599922701433,2719.3678772318226,0.3299999999789078,6492.276306000001,0.3546663345496805,8.02728710920812,-5.163000000308799,1.3753197073787772e-05
365,MOF-365-220C(CuBTC)^^,220,0.6383327999999999,51.27272727272727,0.2340425531914894,18.4,16.92,1589.0,0.7183327999999999,21.0,0.0799999999999999,Cu,BTC,ДМФА,4.0003,2.0002,100,100,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165301652892562,0.0096628019323671,1.7107008602944482,9.999250053746156,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,12.154190976,0.0115796098174879,2489.2971150952967,0.3299999999935639,26885.88,0.1493970382978723,921.3416257724804,-16.92000000000269,1.28058142743812e-06
